count,hate_speech_count,offensive_language_count,neither_count,class,tweet,cleaned_tweet
3,0,3,0,1,@JoeTheMailman @emilyrs But that bitch could care less about Benghazi victims!,joethemailman emilyrs bitch could care less benghazi victims
3,0,3,0,1,@Joe_Schmucc Dog Government jobs is the SHIT. I done got my last few off that bitch.,joe_schmucc dog government jobs shit done got last bitch
3,3,0,0,0,@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,joey_d26 sweet comeback u fuckin herb dnt watch soccer id still wax bitch ass go swallow red soxs kids ur nyc fag
3,0,3,0,1,@Joey_D26 you're such a pussy,joey_d26 you're pussy
3,0,3,0,1,"@JohnColeGlover is big cat a ""fat pussy"" joke?",johncoleglover big cat fat pussy joke
3,0,3,0,1,@JohnFaheyIII go eat bear shit you fuckin yokel,johnfaheyiii go eat bear shit fuckin yokel
3,0,3,0,1,@John_Mayer_69 @Biggg_Mackkk dont talk to your hoe that way,john_mayer_69 biggg_mackkk dont talk hoe way
3,0,3,0,1,@JohnnnyAmor lol wyo bitch,johnnnyamor lol wyo bitch
3,0,1,2,2,@Johnny3_ @HPGuilty trash ain't it,johnny3 hpguilty trash ain't
3,0,0,3,2,@JonJ_07 like their players really been talking trash about Bama.,jonj_07 like players really talking trash bama
3,0,3,0,1,@JonJanke @Deadspin @jtrimbl3 You sound like you're pussy whooped. #freelikeabird,jonjanke deadspin jtrimbl3 sound like you're pussy whooped freelikeabird
3,1,2,0,1,"@JonJanke @jtrimbl3 You're a sensitive, pussy whooped, no sense of humor, neo zoom maxi dweeb. Now sit your ass all the way down.",jonjanke jtrimbl3 you're sensitive pussy whooped sense humor neo zoom maxi dweeb sit ass way
3,0,0,3,2,@JonahNRO No good options left indeed. This president makes Jimmy Carter look like a piker. So sad.,jonahnro good options left indeed president makes jimmy carter look like piker sad
3,0,3,0,1,@JonnVercetti true but then again I'm my opinion a hoe is someone who goes and sleeps with everybody,jonnvercetti true i'm opinion hoe someone goes sleeps everybody
3,0,0,3,2,@JonnieSantana He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course,jonniesantana he's definitely trash bill cohwer stanford head coach want job i'd hire new gm course
3,0,3,0,1,@Jontel_20 &#128557; pussy,jontel_20 128557 pussy
3,0,3,0,1,@JoriBunni he talkin bout we wanna be human and I'm just like .... bitch whet?,joribunni talkin bout wanna human i'm like bitch whet
3,0,3,0,1,@JoseRvmirez I'm a lil nigga?? Wait till you see nigga. You ain't ready. I'm from Chicago boy I ain't no pussy from the burbs. Just wait,joservmirez i'm lil nigga wait till see nigga ain't ready i'm chicago boy ain't pussy burbs wait
3,1,2,0,1,@JosesitoRiveraa fuck no faggot,josesitoriveraa fuck faggot
3,0,0,3,2,@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?,josh_ward thuggery cheating talking trash who's besides jameis isn't nd middle cheating issues
3,0,0,3,2,"@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!",jpizzle651 didn't really one aware yankees always loved dodgers uniform
3,0,0,3,2,"@JuMosq @zachkruse2 Yep. *sobs*

I got my hopes up when a couple of the national guys (including that Kiper/McShay mock) had him slipping.",jumosq zachkruse2 yep sobs got hopes couple national guys including kiper/mcshay mock slipping
3,1,2,0,1,@JuanDaMeskin you wouldn't last a day there hoe.,juandameskin wouldn't last day hoe
3,0,3,0,1,"@JuanNDaCut @ShareA40Ounce she playin pussy hole bingo.
She drawing the next number",juanndacut sharea40ounce playin pussy hole bingo drawing next number
3,2,1,0,0,"@JuanYeeze damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?",juanyeeze damn took dumb spic nearly 2 days respond wuz really good tho beaner
3,2,1,0,0,"@JuanYeeze shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull",juanyeeze shut yo beaner ass spic hop faggot ass back across border little nigga go listen pitbull
3,0,0,3,2,@JudgmentalNYer @eveisapisces it always looks so nice! I was gonna buy this yellow one,judgmentalnyer eveisapisces always looks nice gonna buy yellow one
3,0,3,0,1,@JuiceMan_LTF shut up pussy,juiceman_ltf shut pussy
3,1,2,0,1,@Juice__2 faggot,juice__2 faggot
3,1,2,0,1,@Juice__2 i know bout yo wack ass dreads nigger,juice__2 know bout yo wack ass dreads nigger
3,1,2,0,1,@Juice__2 nah you're a nigger,juice__2 nah you're nigger
3,0,3,0,1,@JuiciStrawberry Kik is for hoes.You either gone shit or get off the pot.,juicistrawberry kik hoes.you either gone shit get pot
6,0,6,0,1,@Juicy_james01 ain't no love 4 these hoes,juicy_james01 ain't love 4 hoes
3,0,3,0,1,@JukeJuke_9 shit he prolly is other than that everybody else trash,jukejuke_9 shit prolly everybody else trash
3,1,2,0,1,@JulesDanesy Cowboys fans are cunts? Stop the presses!,julesdanesy cowboys fans cunts stop presses
3,1,2,0,1,@JuliaDBrock Are we still talking about animals? I know some Asian folks that would love to see how you prepare your pussy before eating it.,juliadbrock still talking animals know asian folks would love see prepare pussy eating
3,0,3,0,1,@JuliaDBrock I'm not a bitch. Take it back.,juliadbrock i'm bitch take back
3,0,3,0,1,@Julian_jval I totally think the something when bitches come across mine saying we are similar. Uh no &#9995;,julian_jval totally think something bitches come across mine saying similar uh 9995
3,0,3,0,1,@Juliet_Munguia bitch merry Christmas,juliet_munguia bitch merry christmas
3,0,3,0,1,@JunDishes amen little mama. y does this old southern country bitch like you so much I don't know. but I do!,jundishes amen little mama y old southern country bitch like much don't know
3,1,2,0,1,@JunDishes block or mute the cunt,jundishes block mute cunt
3,0,0,3,2,"@JunDishes elissa would call me trash, vile, etc.!",jundishes elissa would call trash vile etc
3,0,0,3,2,"@JunDishes get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good",jundishes get wasp spray shoots 20 feet cheaper bear spay mace works good
3,1,2,0,1,@JunDishes or a southern bitch like me who will blow a persons heart out of their back w/one shot!!!!,jundishes southern bitch like blow persons heart back w/one shot
3,0,3,0,1,"@JunDishes thank god I'm just an "" old redneck bitch"" from Memphis ,Tn. And not a troll",jundishes thank god i'm old redneck bitch memphis tn troll
3,2,1,0,0,@JungleFeverFren fuck u nigger,junglefeverfren fuck u nigger
3,0,3,0,1,@JuniorMaye8 jus exsposin hoes on a whole different level &#128557;&#128514;,juniormaye8 jus exsposin hoes whole different level 128557;&#128514
3,0,3,0,1,"@JusDahl I want some.....I'm so damn tired of being in the fucking kitchen, a bitch is hot and needs a glass of wine and a back rub",jusdahl want some.....i'm damn tired fucking kitchen bitch hot needs glass wine back rub
3,0,3,0,1,"@JusDahl bitch, wake up!",jusdahl bitch wake
3,0,2,1,1,"@JusDahl gross, ill stick with my galaxy, it will still receive those nips",jusdahl gross ill stick galaxy still receive nips
3,0,3,0,1,@JusDahl not nappy head hoe though &#128514;&#128514;,jusdahl nappy head hoe though 128514;&#128514
3,0,3,0,1,@Juss_Vinny @kkarleigh if he wants bitches tip toein on his marble floors he will &#128521;,juss_vinny kkarleigh wants bitches tip toein marble floors 128521
3,1,2,0,1,@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living,justcurrieon christooshifty aint nobody asked yo faggot ass comment know peeped already gay thats u living
3,0,1,2,2,@JustDoItSlow &#128530;FOREVER 21 hoes,justdoitslow 128530;forever 21 hoes
3,0,3,0,1,@JustDoItSlow on sale ass hoes,justdoitslow sale ass hoes
3,0,3,0,1,@JustDoIt_Rob big titty bitch lmao fuck it good party,justdoit_rob big titty bitch lmao fuck good party
3,1,2,0,1,"@JustFemaIe @CheatingAdvice 
Where the fuck were you this summer bitch?",justfemaie cheatingadvice fuck summer bitch
3,0,3,0,1,@JustKarahn bye hoe,justkarahn bye hoe
3,0,3,0,1,@JustKarahn dnt use my shit against me hoe,justkarahn dnt use shit hoe
3,0,3,0,1,@JustKarahn negro please,justkarahn negro please
3,0,2,1,1,@JustKarahn yes u hoe,justkarahn yes u hoe
3,0,0,3,2,@JustTooMuchCake Lmao. it bel ike that nowadays,justtoomuchcake lmao bel ike nowadays
3,1,2,0,1,@JustWordsx dont favorite me you faggot,justwordsx dont favorite faggot
3,0,3,0,1,"@Just_this_time we need more opinionated bitches.

#MOAR",just_this_time need opinionated bitches moar
3,1,2,0,1,@Justin_Baez shut the fuck up faggot ass Knicks cock sucker your opinion is irrelevant fag,justin_baez shut fuck faggot ass knicks cock sucker opinion irrelevant fag
3,1,2,0,1,@Jwreich142 @SteveWorks4You teabaggers are extremely dumb...,jwreich142 steveworks4you teabaggers extremely dumb
3,0,3,0,1,@KASSIGOD drinking away this stress. you got some new hoes for us?,kassigod drinking away stress got new hoes us
3,1,2,0,1,"@KCJHoop pretty sure you meant flight and not flite, dumb ass cracker.",kcjhoop pretty sure meant flight flite dumb ass cracker
3,0,2,1,1,@KEIRRANicolee I didn't know you was following me hoe &#128514;,keirranicolee didn't know following hoe 128514
3,0,0,3,2,"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne...",khshan victorb123 oh last charlie wilma jeanne
3,0,2,1,1,@KILLDion @h_christianne politics isn't twitter coon lol,killdion h_christianne politics isn't twitter coon lol
3,0,3,0,1,@KILLQuana choke on something hoe,killquana choke something hoe
3,1,2,0,1,@KILLQuana lmao cunt,killquana lmao cunt
3,0,3,0,1,@KINGDOMMINDED__ @_lostb0y fuck off my pussy boi bitch,kingdomminded lostb0y fuck pussy boi bitch
3,0,3,0,1,@KINGDOMMINDED__ @_lostb0y me bitch im tryna keep a clean track record the fuck bruh,kingdomminded lostb0y bitch im tryna keep clean track record fuck bruh
3,0,3,0,1,@KINSL3Y we dont love these hoes,kinsl3y dont love hoes
3,3,0,0,0,@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson,klsouth miss_didi23 evil hate whitey racist thinks delbert belton deserved maryforbes14 enemiesofdonnaj stephannanson
3,0,3,0,1,"@KR3TZ3R15 Idk is she's actually from there lol, we followed a band. But we met a few bainbridgians. This bitch had like 4 teeth I swear lol",kr3tz3r15 idk she's actually lol followed band met bainbridgians bitch like 4 teeth swear lol
3,1,2,0,1,@K_forKicKs &#128514;&#128514;&#128514;&#128514; im joked out bitch you stupid!,k_forkicks 128514;&#128514;&#128514;&#128514 im joked bitch stupid
3,0,3,0,1,@K_forKicKs likkadawgg turn up ya bitch...fw ya dawg man,k_forkicks likkadawgg turn ya bitch...fw ya dawg man
3,0,3,0,1,@K_forKicKs tf bitch you had brain surgery and aint tell me??!?,k_forkicks tf bitch brain surgery aint tell
3,0,3,0,1,@Kaaaat__ make that llama your bitch,kaaaat make llama bitch
3,0,3,0,1,@Kaayyllee_ bitch. &#128530;,kaayyllee bitch 128530
3,0,3,0,1,"@KaileenRenee lets get a group together &amp; do something negro, I'm home",kaileenrenee lets get group together amp something negro i'm home
3,2,1,0,0,@KamRenee ugly nigger,kamrenee ugly nigger
3,0,3,0,1,"@KamalShaqi @Kevinnnnn_05 it's funny how this page quoted my tweet about the term ""camel jockey"" bc I AM a fucking Arab you dumbass &#128529;",kamalshaqi kevinnnnn_05 it's funny page quoted tweet term camel jockey bc fucking arab dumbass 128529
3,0,3,0,1,"@KassieHamilton @Ann_E_Lizabeth @erin_lehrer thanks kass I respect you. Not you Annie, you're a bitch.",kassiehamilton ann_e_lizabeth erin_lehrer thanks kass respect annie you're bitch
3,0,0,3,2,"@KateWhineHall I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet","katewhinehall starting laughing worked out""...not b/c think funny work throws phone trash butchered subtweet"
3,0,3,0,1,@KatieFraaancis bitch nigga,katiefraaancis bitch nigga
3,0,3,0,1,@Katiebentel ily hoe cheer up pretti,katiebentel ily hoe cheer pretti
3,0,2,1,1,@Katieloukarl lol tell that hoe grow up ahaha,katieloukarl lol tell hoe grow ahaha
3,0,3,0,1,@KayFLiii fuck bitches,kayfliii fuck bitches
3,1,2,0,1,@KayciMalynn I know nigs,kaycimalynn know nigs
3,0,3,0,1,"@KayciMalynn yo bitch, I miss you too.",kaycimalynn yo bitch miss
3,0,1,2,2,@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,kaylahprettymom lmao girlllaaaa don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567
3,0,3,0,1,@KazAtta @thesaidabdi dont get it twisted said aint playin ny state of mind when bitches is around *clicks link*,kazatta thesaidabdi dont get twisted said aint playin ny state mind bitches around clicks link
6,1,5,0,1,@KazAtta I woulda jus told skylar one night 'hey I got a flight in the mornin...you wit it or nah' while textin my brazilian bitch,kazatta woulda jus told skylar one night hey got flight mornin...you wit nah textin brazilian bitch
3,0,3,0,1,@KazAtta LOL this is why u my nig,kazatta lol u nig
9,0,9,0,1,@KazAtta he jus need to go to brazil get himself a bad brazilian bitch and jus relax,kazatta jus need go brazil get bad brazilian bitch jus relax
3,0,3,0,1,"@KazAtta if yo girl let them in, she a hoe...she belong to the world, why u cuffing her",kazatta yo girl let hoe...she belong world u cuffing
6,0,6,0,1,@KazAtta why is he stressin himself this nig can be livin lik meech before he went to prison,kazatta stressin nig livin lik meech went prison
6,2,4,0,1,@KazAtta your welcome my nig #salute,kazatta welcome nig salute
3,1,2,0,1,@KebinBlodgett bitch your yuck,kebinblodgett bitch yuck
3,2,1,0,0,"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy",keebithalal loganswarning gotta love islamofascist cow tries make retort age typical muzzie idiocy
3,0,2,1,1,@KeenoKlutch im on that hoe now,keenoklutch im hoe
3,1,2,0,1,@Keim_Hefner lmaooo hell naw nigga you must was playing school of blind and cripple,keim_hefner lmaooo hell naw nigga must playing school blind cripple
3,0,0,3,2,"@KeithOlbermann I feel the same way about the bigotry and racism of using the word ""redskins"".",keitholbermann feel way bigotry racism using word redskins
3,0,3,0,1,@KeiveeB shut up bitch it ainn complete witout Money Melle n it,keiveeb shut bitch ainn complete witout money melle n
3,0,1,2,2,@KeiveeB yellow shirt hat turnt to da side,keiveeb yellow shirt hat turnt da side
3,0,0,3,2,"@KellenDaniel along with the French blue and Buggs bunny VIIs, and the Oreo IVs. @LaJethroJenkins",kellendaniel along french blue buggs bunny viis oreo ivs lajethrojenkins
3,0,3,0,1,@Kellinquinn please acknowledge my existence you amazing son of a bitch,kellinquinn please acknowledge existence amazing son bitch
3,0,0,3,2,@KellyOsbourne do u still have ur blk. pom?,kellyosbourne u still ur blk pom
3,0,3,0,1,@KelseyHison @JODYHiGHROLLER see bitch this is why you have no friends,kelseyhison jodyhighroller see bitch friends
3,0,3,0,1,"@Kelseyyvirginia @caylanashlee look here bitch if i wanted to be gramatically correct, i would have",kelseyyvirginia caylanashlee look bitch wanted gramatically correct would
3,0,2,1,1,@Kelseyyvirginia im talking about the pucture of the pussy cat you nit twit,kelseyyvirginia im talking pucture pussy cat nit twit
3,0,2,1,1,"@KenSuttling @LesleySuttling Him as well, They like their fried chicken,esp the spear chuckers.","kensuttling lesleysuttling well like fried chicken,esp spear chuckers"
3,0,0,3,2,@KenSuttling @amhistorymuseum @Yankees He now resides on the Mantle piece.,kensuttling amhistorymuseum yankees resides mantle piece
3,0,0,3,2,@KenSuttling Certainlt not the paddies,kensuttling certainlt paddies
3,0,0,3,2,@KenSuttling Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.,kensuttling man city yankees got together form 20th mls club.they begin playing 2015
3,0,2,1,1,"@KenSuttling Mr.Cox,the Chase me Charlie of his day.Bend over boy,while I conjugate your A**e","kensuttling mr.cox,the chase charlie day.bend boy,while conjugate a**e"
3,0,0,3,2,@KenSuttling Not taking Franks advice and he ate the yellow snow.,kensuttling taking franks advice ate yellow snow
3,0,3,0,1,@KenSuttling That twat Barry Hearne.It would seem to be all about there was no option for teams to share the venue.,kensuttling twat barry hearne.it would seem option teams share venue
3,0,0,3,2,@KenSuttling The spear chuckers are flooding into Upton Park.,kensuttling spear chuckers flooding upton park
3,0,0,3,2,@KenSuttling Yankees beat then in the Grapefruit league the other day.,kensuttling yankees beat grapefruit league day
